"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 02 00:37:07 GMT 2023","Sat Sep 02 00:37:08 GMT 2023","384","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_06"," Verify presence of Last name label and the required asterisk "
"passed","Sat Sep 02 00:42:46 GMT 2023","Sat Sep 02 00:42:47 GMT 2023","367","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.04 Verify FYP Email field is correct format and clickable","Check if the Email input is of correct format (input-text) and clickable"
"passed","Sat Sep 02 00:37:10 GMT 2023","Sat Sep 02 00:37:11 GMT 2023","904","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_07 Verify Last name input field highlighting on label click"," Verify that Last name input field highlighted when label is clicked"
"passed","Sat Sep 02 00:55:20 GMT 2023","Sat Sep 02 00:55:33 GMT 2023","12857","tests","test_reviews_page","TestReviews","","","test_tc_01_15_02_check_that_it_is_possible_to_vote_for_2_star","
        The user is NOT logged in, located in the product card, section ""Reviews""
        1. All required fields are filled with correct data
        2. Pressed 2 star
        3.The ""Submit Review"" button is pressed
        Result: Present in the DOM and visible on the page the message: ""You submitted your review for moderation.
        This code works when run on Win, Mac, Ubuntu on a real laptop and has the features of working on GitHub Action.
        When interacting with the GitHub Action, it checks not for the text of the ""Success"" message, but for the ""Success"" URL""
        "
"passed","Sat Sep 02 00:39:40 GMT 2023","Sat Sep 02 00:39:41 GMT 2023","1081","tests","test_footer","TestFooter","","","TC 02.01.17 - Check text of Advanced Search link on each page specified in DATA_1","Checks if text of Advanced Search link is correct on each page in DATA_1"
"skipped","Sat Sep 02 00:41:10 GMT 2023","Sat Sep 02 00:41:10 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.39 - Check display of Subscribe section on each page specified in DATA_1","Checks if Subscribe section is visible on each page in DATA_1"
"passed","Sat Sep 02 00:54:04 GMT 2023","Sat Sep 02 00:54:05 GMT 2023","1121","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.30 Verify that the 'Grab a tee or two!' text is visible.","Verify that text-2 in 'Luma tees' block correctly displayed"
"passed","Sat Sep 02 00:57:10 GMT 2023","Sat Sep 02 00:57:11 GMT 2023","1112","tests","test_sale","TestSalePage","","","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","Check that five links in Men's Deals section lead to the correct pages after click"
"broken","Sat Sep 02 00:43:47 GMT 2023","Sat Sep 02 00:43:53 GMT 2023","5185","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.15 Verify Reload captcha button is clickable","Check that the 'Reload captcha' button is clickable"
"passed","Sat Sep 02 00:42:21 GMT 2023","Sat Sep 02 00:42:24 GMT 2023","3200","tests","test_footer","TestFooter","","","TC 02.02.07 - Check 'Subscribe to our mailing list' link in footer leads to the correct page from each page specified in DATA_1","Check that 'Subscribe to our mailing list' link in footer is correct"
"passed","Sat Sep 02 00:56:03 GMT 2023","Sat Sep 02 00:56:15 GMT 2023","12434","tests","test_reviews_page","TestReviews","","","test_tc_01_15_05_check_that_it_is_possible_to_vote_for_5_star","
        The user is NOT logged in, located in the product card, section ""Reviews""
        1. All required fields are filled with correct data
        2. Pressed 5 star
        3.The ""Submit Review"" button is pressed
        Result: Present in the DOM and visible on the page the message: ""You submitted your review for moderation.
        This code works when run on Win, Mac, Ubuntu on a real laptop and has the features of working on GitHub Action.
        When interacting with the GitHub Action, it checks not for the text of the ""Success"" message, but for the ""Success"" URL""
        "
"passed","Sat Sep 02 00:50:33 GMT 2023","Sat Sep 02 00:50:35 GMT 2023","1394","tests","test_main_page","TestMainPage","","","TC 13.01.14 - Check display of block 5 'home-eco' in section 2 in the Promo Block","This test checks if block 5 'home-eco' is displayed in section 2
            of Promo Block under header on the main page"
"passed","Sat Sep 02 00:58:11 GMT 2023","Sat Sep 02 00:58:11 GMT 2023","81","tests","test_sale","TestSalePage","","","TC 10.04.12 - Verify that the sale-free-shipping contains an image","Check img existence of 2nd column in 3-columns Promo Block section"
"passed","Sat Sep 02 00:55:12 GMT 2023","Sat Sep 02 00:55:19 GMT 2023","6713","tests","test_reviews_page","TestReviews","","","test_tc_01_15_01_check_that_it_is_possible_to_vote_for_1_star","
        The user is NOT logged in, located in the product card, section ""Reviews""
        1. All required fields are filled with correct data
        2. Pressed 1 star
        3.The ""Submit Review"" button is pressed
        Result: Present in the DOM and visible on the page the message: ""You submitted your review for moderation.""
        This code works when run on Win, Mac, Ubuntu on a real laptop and has the features of working on GitHub Action.
        When interacting with the GitHub Action, it checks not for the text of the ""Success"" message, but for the ""Success"" URL""
        "
"passed","Sat Sep 02 00:57:36 GMT 2023","Sat Sep 02 00:57:37 GMT 2023","1124","tests","test_sale","TestSalePage","","","TC 10.03.03, 10.03.05 - Verify 2 links in Gear Deals open the correct pages","Check that two links in Gear Deals section lead to the correct pages after click"
"passed","Sat Sep 02 00:37:31 GMT 2023","Sat Sep 02 00:37:32 GMT 2023","1113","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_12 Verify Email input field highlighting on click"," Verify that Email input field highlighted when clicked"
"passed","Sat Sep 02 00:52:10 GMT 2023","Sat Sep 02 00:52:11 GMT 2023","1103","tests","test_main_page","TestMainPage","","","TC 13.01.54 - Check if block 5 'home-eco' in section 2 is clickablein the Promo Block on the main page","This test checks if block 5 'home-eco' in section 2 in Promo Block under header is clickable"
"passed","Sat Sep 02 00:59:43 GMT 2023","Sat Sep 02 00:59:58 GMT 2023","14234","tests","test_shopping_cart","TestShoppingCartFull","","","tc 07.02.23 Verify Order Total in Summury displayed correctly.","Verify Order Total in Summary: Order Total = Subtotal - Discount + Tax and displayed correctly."
"passed","Sat Sep 02 00:41:57 GMT 2023","Sat Sep 02 00:41:59 GMT 2023","2225","tests","test_footer","TestFooter","","","TC 02.02.04 - Check Orders and Returns link in footer leads to the correct page from each page specified in DATA_1","Check that Orders and Returns link in footer is correct"
"passed","Sat Sep 02 00:56:42 GMT 2023","Sat Sep 02 00:56:43 GMT 2023","1259","tests","test_sale","TestSalePage","","","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","Check that six links in Women's Deals section lead to the correct pages after click"
"passed","Sat Sep 02 00:48:57 GMT 2023","Sat Sep 02 00:49:01 GMT 2023","4312","tests","test_header","TestHeader","","","TC 01.03.12 correctness of the ""Bottoms"" link of the ""Women"" section","Check 'Bottoms' subsection link in 'Women' section click redirects to the Bottoms page and         the 'Bottoms' header is displayed"
"passed","Sat Sep 02 00:48:22 GMT 2023","Sat Sep 02 00:48:24 GMT 2023","2328","tests","test_header","TestHeader","","","TC 01.03.05 display and interactivity of the ""Tops"" section of the ""Women"" section","Check the 'Tops' subsection in 'Women' section is displayed and the 'Jackets', 'Shorts',         'Hoodies & Sweatshirts', 'Tees' and 'Bras & Tanks' subsections is displayed"
"passed","Sat Sep 02 01:03:08 GMT 2023","Sat Sep 02 01:03:08 GMT 2023","574","tests","test_training","TestMainPage","","","TC 16.02.02 - Check the display of block 1 main","This test checks block-promo training-main is displayed"
