"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 09 00:46:26 GMT 2023","Wed Aug 09 00:46:27 GMT 2023","926","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_05 Verify First name input field highlighting on click"," Verify that First name input field highlighted when clicked"
"passed","Wed Aug 09 01:01:46 GMT 2023","Wed Aug 09 01:01:48 GMT 2023","2328","tests","test_main_page","TestMainPage","","","TC 13.02.05 - Check the link in section 2 block 4 'home-performance' in the Promo Block leads to the correct page","Check that link in section 2 block 4 'home-performance' is correct"
"skipped","Wed Aug 09 01:06:03 GMT 2023","Wed Aug 09 01:06:03 GMT 2023","377","tests","test_sale","TestSalePage","","","TC 10.02.01 - Verify 'MEN'S DEALS' title is correct","Check title of Men's Deals section"
"passed","Wed Aug 09 00:54:02 GMT 2023","Wed Aug 09 00:54:04 GMT 2023","1326","tests","test_gear","TestGearPage","","","test_tc_11_01_02","Check that Bags is displayed and enabled"
"passed","Wed Aug 09 00:54:59 GMT 2023","Wed Aug 09 00:55:02 GMT 2023","2812","tests","test_header","TestHeader","","","TC 01.03.34 correctly redirected the link ""Training Video Download""","Verify 'Training - Video Download' link click redirected to the 'Video Download' page
            and the 'Video Download' header is displayed"
"passed","Wed Aug 09 01:06:53 GMT 2023","Wed Aug 09 01:06:54 GMT 2023","370","tests","test_sale","TestSalePage","","","TC 10.04.07 - Verify that the Gear Deals contains an image","Check img existence of Gear Deals section"
"passed","Wed Aug 09 00:50:56 GMT 2023","Wed Aug 09 00:50:58 GMT 2023","2110","tests","test_footer","TestFooter","","","TC 02.02.04 - Check Orders and Returns link in footer leads to the correct page from each page specified in DATA_1","Check that Orders and Returns link in footer is correct"
"passed","Wed Aug 09 00:47:14 GMT 2023","Wed Aug 09 00:47:16 GMT 2023","2676","tests","test_create_an_account","TestCreateAnAccount","","","test 04.02.08 create an account with registered email"," Verify that customer can't Create An Account with registered email before "
"passed","Wed Aug 09 01:02:39 GMT 2023","Wed Aug 09 01:02:41 GMT 2023","2098","tests","test_men","TestMenPage","","","TC 14.04.02 Verify the link 'Pants' is visible and clickable.","Verify that the link 'Pants' is displayed and clickable"
"passed","Wed Aug 09 00:47:42 GMT 2023","Wed Aug 09 00:47:42 GMT 2023","835","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_02_09_13 Verify presence of strong password strength hint"," Verify presence of Password Strength hint and warning color of weak password "
