"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 04 01:01:23 GMT 2023","Tue Jul 04 01:01:24 GMT 2023","1244","tests","test_footer","TestFooter","","","TC 02.01.17 - Check text of Advanced Search link on each page specified in DATA_1","Checks if text of Advanced Search link is correct on each page in DATA_1"
"passed","Tue Jul 04 01:03:22 GMT 2023","Tue Jul 04 01:03:24 GMT 2023","1360","tests","test_footer","TestFooter","","","TC 02.01.46 - Check text on Subscribe Button on each page specified in DATA_1","Checks if text on Subscribe Button is correct on each page in DATA_1"
"passed","Tue Jul 04 01:13:03 GMT 2023","Tue Jul 04 01:13:04 GMT 2023","1317","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.24 Verify that the 'Cool it now' text is visible.","Verify that text-2 in 'Luma shorts' block correctly displayed"
"passed","Tue Jul 04 01:05:41 GMT 2023","Tue Jul 04 01:05:44 GMT 2023","2727","tests","test_header","TestHeader","","","TC 01.03.02 correctly redirected the_link ""What is New""","Verify the link 'What's new' redirected to the page and the 'What's new' header is displayed"
"passed","Tue Jul 04 01:19:33 GMT 2023","Tue Jul 04 01:19:34 GMT 2023","479","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.13 Verify Password is masked","Check if the entered value is masked in password field"
"passed","Tue Jul 04 01:15:18 GMT 2023","Tue Jul 04 01:15:19 GMT 2023","1086","tests","test_sale","TestSalePage","","","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","Check that six links in Women's Deals section lead to the correct pages after click"
"passed","Tue Jul 04 01:08:39 GMT 2023","Tue Jul 04 01:08:41 GMT 2023","1673","tests","test_main_page","TestMainPage","","","test_tc_06_01_10_check_the_cursor_change_to_cart_button[add_to_card]","This test check the cursor change when hovering over the cart buttons"
"passed","Tue Jul 04 01:16:33 GMT 2023","Tue Jul 04 01:16:35 GMT 2023","1850","tests","test_sale","TestSalePage","","","TC 10.04.03, 10.04.06, 10.04.09 - Verify that links in Main block, 2 columns block open the correct pages","Check that two links in Gear Deals section lead to the correct pages after click"
"passed","Tue Jul 04 01:04:21 GMT 2023","Tue Jul 04 01:04:22 GMT 2023","864","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.12 Verify FYP Email field highlighting on click","
        Check the captcha field is activated with a cursor and gets highlighted when clicked
        "
"passed","Tue Jul 04 01:05:02 GMT 2023","Tue Jul 04 01:05:04 GMT 2023","2595","tests","test_header","TestHeader","","","TC 01.03.36 correctly redirected the link sale","Verify 'Sale' link click redirected to the page and the 'Sale' header is displayed"
"passed","Tue Jul 04 01:04:49 GMT 2023","Tue Jul 04 01:04:51 GMT 2023","2257","tests","test_header","TestHeader","","","TC 01.01.03 correctness of the ""Create an account"" link","Check 'Create an account' link click redirects to the account’s registration page and         the ""Create New Customer Account"" header is displayed"
"passed","Tue Jul 04 01:00:43 GMT 2023","Tue Jul 04 01:00:44 GMT 2023","1223","tests","test_footer","TestFooter","","","TC 02.01.07 - Check text of Search Terms link on each page specified in DATA_1","Checks if text of Search Terms link is correct on each page in DATA_1"
"passed","Tue Jul 04 01:03:44 GMT 2023","Tue Jul 04 01:03:46 GMT 2023","1310","tests","test_footer","TestFooter","","","TC 02.01.51 - Check text of placeholder in Subscribe Email Field on each page specified in DATA_1","Checks if text of placeholder in Subscribe Email Field is correct on each page in DATA_1"
"passed","Tue Jul 04 01:05:20 GMT 2023","Tue Jul 04 01:05:23 GMT 2023","2496","tests","test_header","TestHeader","","","TC 01.03.33 correctly redirected the link ""Training""","Verify 'Training' link click redirected to the page and the 'Training' header is displayed"
"passed","Tue Jul 04 00:58:24 GMT 2023","Tue Jul 04 00:58:25 GMT 2023","860","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_04 Verify First name input field highlighting on label click"," Verify that First name input field highlighted when label is clicked"
"passed","Tue Jul 04 01:20:38 GMT 2023","Tue Jul 04 01:20:39 GMT 2023","233","tests","test_training","TestMainPage","","","TC 16.02.01 Verify title Training is visible and contains text 'Training'","Check Training title has correct text and is visible"
"passed","Tue Jul 04 00:59:15 GMT 2023","Tue Jul 04 00:59:17 GMT 2023","2179","tests","test_create_an_account","TestCreateAnAccount","","","test 04.02.03 create an account with empty last name"," Verify that customer can't Create An Account with empty last name"
"passed","Tue Jul 04 00:58:21 GMT 2023","Tue Jul 04 00:58:22 GMT 2023","337","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_03 Verify presence of First name label and the required asterisk"," Verify presence of First name label and the required asterisk "
"passed","Tue Jul 04 01:05:37 GMT 2023","Tue Jul 04 01:05:40 GMT 2023","2544","tests","test_header","TestHeader","","","TC 01.03.04 correct redirection of the link ""Women""","Verify that the link 'Women' correctly opens and redirects to a new webpage, the header 'Women' is
        displayed"
"skipped","Tue Jul 04 01:20:21 GMT 2023","Tue Jul 04 01:20:21 GMT 2023","0","tests","test_sign_in","TestFailedLogin","","","TC 03.02.01 to 03_02_10 Verify and Failed Login, no error validation","Check Success and Failed Login, no error validation"
"passed","Tue Jul 04 01:02:16 GMT 2023","Tue Jul 04 01:02:17 GMT 2023","974","tests","test_footer","TestFooter","","","TC 02.01.30 - Check if Write for us link is clickable on each page specified in DATA_1","This test checks if Write for us link is clickable on each page specified in DATA_1"
"passed","Tue Jul 04 01:12:18 GMT 2023","Tue Jul 04 01:12:21 GMT 2023","2628","tests","test_men","TestMenPage","","","TC 14.03.05 Verify the link 'Jackets' redirects to a correct page.","Verify that the link 'Jackets' correctly opens and redirects to a new webpage, the header 'Jackets' is
          displayed"
"passed","Tue Jul 04 01:10:03 GMT 2023","Tue Jul 04 01:10:05 GMT 2023","1364","tests","test_main_page","TestMainPage","","","TC 13.01.20 - Check the display of the sign in block 1 'home-pants' in the Promo Block","This test checks if the sign in info block in section 2 block 1 'home-pants' is correct
            in the Promo Block under header on the main page"
"passed","Tue Jul 04 01:17:47 GMT 2023","Tue Jul 04 01:17:52 GMT 2023","4747","tests","test_shopping_cart","TestShoppingCartFull","","","tc 07.02.08 Verify that 'Proceed to checkout' button redirects to the shipping page","Verify that the 'Proceed to checkout' button redirects to the shipping page."
"passed","Tue Jul 04 01:21:00 GMT 2023","Tue Jul 04 01:21:00 GMT 2023","60","tests","test_training","TestMainPage","","","TC 16.02.08 Check the title page","This test check the title page"
"passed","Tue Jul 04 01:01:01 GMT 2023","Tue Jul 04 01:01:02 GMT 2023","1138","tests","test_footer","TestFooter","","","TC 02.01.12 - Check text of Privacy and Cookie Policy link on each page specified in DATA_1","Checks if text of Privacy and Cookie Policy link is correct on each page in DATA_1"
"passed","Tue Jul 04 01:12:06 GMT 2023","Tue Jul 04 01:12:07 GMT 2023","1438","tests","test_men","TestMenPage","","","TC 14.03.01 Verify the 'TOPS' subhead is displayed","Verify that the subhead 'TOPS' is displayed"
"passed","Tue Jul 04 01:02:25 GMT 2023","Tue Jul 04 01:02:26 GMT 2023","1042","tests","test_footer","TestFooter","","","TC 02.01.33 - Check Copyright section is present in the DOM tree on each page specified in DATA_1","Checks if Copyright section is present in the DOM tree on each page specified in DATA_1"
"passed","Tue Jul 04 01:02:00 GMT 2023","Tue Jul 04 01:02:01 GMT 2023","1356","tests","test_footer","TestFooter","","","TC 02.01.27 - Check text of Contact Us link on each page specified in DATA_1","Checks if text of Contact Us link is correct on each page in DATA_1"
"passed","Tue Jul 04 00:58:59 GMT 2023","Tue Jul 04 00:58:59 GMT 2023","73","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_15 Verify presence of password strength hint"," Verify presence of Password Strength note "
"passed","Tue Jul 04 01:03:07 GMT 2023","Tue Jul 04 01:03:08 GMT 2023","966","tests","test_footer","TestFooter","","","TC 02.01.42 - Check if Subscribe Button is clickable on each page specified in DATA_1","This test checks if Subscribe Button is clickable on each page specified in DATA_1"
"passed","Tue Jul 04 01:14:30 GMT 2023","Tue Jul 04 01:14:42 GMT 2023","12280","tests","test_reviews_page","TestReviews","","","test_tc_01_15_04_check_that_it_is_possible_to_vote_for_4_star","
        The user is NOT logged in, located in the product card, section ""Reviews""
        1. All required fields are filled with correct data
        2. Pressed 4 star
        3.The ""Submit Review"" button is pressed
        Result: Present in the DOM and visible on the page the message: ""You submitted your review for moderation.
        This code works when run on Win, Mac, Ubuntu on a real laptop and has the features of working on GitHub Action.
        When interacting with the GitHub Action, it checks not for the text of the ""Success"" message, but for the ""Success"" URL""
        "
"passed","Tue Jul 04 01:03:32 GMT 2023","Tue Jul 04 01:03:33 GMT 2023","1345","tests","test_footer","TestFooter","","","TC 02.01.48 - Check display of Subscribe Email Field on each page specified in DATA_1","Checks if Subscribe Email Field is visible on each page in DATA_1"
"passed","Tue Jul 04 01:12:39 GMT 2023","Tue Jul 04 01:12:41 GMT 2023","2315","tests","test_men","TestMenPage","","","TC 14.04.02 Verify the link 'Pants' is visible and clickable.","Verify that the link 'Pants' is displayed and clickable"
"passed","Tue Jul 04 01:08:10 GMT 2023","Tue Jul 04 01:08:13 GMT 2023","3349","tests","test_header","TestHeader","","","TC 01.03.13 correctness of the ""Pants"" link of the ""Women"" section","Check 'Pants' subsection link click in 'Women' section redirects to the Pants page and         the 'Pants' header is displayed"
"passed","Tue Jul 04 01:10:52 GMT 2023","Tue Jul 04 01:10:53 GMT 2023","1105","tests","test_main_page","TestMainPage","","","TC 13.01.40 - Check the display of the sign in block 5 'home-eco' in the Promo Block","This test checks if the sign in info block in section 2 block 5 'home-eco' is correct
            in the Promo Block under header on the main page"
"passed","Tue Jul 04 01:02:11 GMT 2023","Tue Jul 04 01:02:12 GMT 2023","1084","tests","test_footer","TestFooter","","","TC 02.01.29 - Check display of Write for us link on each page specified in DATA_1","Checks if Write for us link is visible on each page in DATA_1"
"passed","Tue Jul 04 01:16:57 GMT 2023","Tue Jul 04 01:16:58 GMT 2023","1426","tests","test_shopping_cart","TestShoppingCart","","","tc 07.01.01 Verify that title Shopping Cart is displayed correctly","Check Shopping Cart title is displayed correctly"
"passed","Tue Jul 04 00:58:36 GMT 2023","Tue Jul 04 00:58:37 GMT 2023","835","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_08 Verify Last name input field highlighting on click"," Verify that Last name input field highlighted when clicked"
"passed","Tue Jul 04 01:15:32 GMT 2023","Tue Jul 04 01:15:33 GMT 2023","1004","tests","test_sale","TestSalePage","","","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","Check that six links in Women's Deals section lead to the correct pages after click"
"passed","Tue Jul 04 01:00:50 GMT 2023","Tue Jul 04 01:00:51 GMT 2023","936","tests","test_footer","TestFooter","","","TC 02.01.08 - Check Privacy and Cookie Policy link is present in the DOM tree on each page specified in DATA_1","Checks if Privacy and Cookie Policy link is present in the DOM tree on each page specified in DATA_1"
"passed","Tue Jul 04 01:01:57 GMT 2023","Tue Jul 04 01:01:59 GMT 2023","1293","tests","test_footer","TestFooter","","","TC 02.01.25 - Check if Contact Us link is clickable on each page specified in DATA_1","This test checks if Contact Us link is clickable on each page specified in DATA_1"
"passed","Tue Jul 04 01:17:27 GMT 2023","Tue Jul 04 01:17:28 GMT 2023","938","tests","test_shopping_cart","TestShoppingCartFull","","","tc 07.02.04 Verify that entered quantity displayed correctly after changing","Check that entered quantity displayed correctly after changing."
"passed","Tue Jul 04 01:15:00 GMT 2023","Tue Jul 04 01:15:00 GMT 2023","41","tests","test_sale","TestSalePage","","","TC 10.01.02, 10.01.04, 10.01.06, 10.01.08, 10.01.10, 10.01.12 - Verify 6 links in Women's Deals section are visible and clickable","Check that six elements in Women's Deals section are displayed and enabled"
"passed","Tue Jul 04 01:03:40 GMT 2023","Tue Jul 04 01:03:41 GMT 2023","1348","tests","test_footer","TestFooter","","","TC 02.01.50 - Check display of placeholder in Subscribe Email Field on each page specified in DATA_1","Checks if placeholder in Subscribe Email Field is visible on each page in DATA_1"
"passed","Tue Jul 04 01:16:24 GMT 2023","Tue Jul 04 01:16:24 GMT 2023","255","tests","test_sale","TestSalePage","","","TC 10.04.07 - Verify that the Gear Deals contains an image","Check img existence of Gear Deals section"
"passed","Tue Jul 04 01:10:06 GMT 2023","Tue Jul 04 01:10:07 GMT 2023","1092","tests","test_main_page","TestMainPage","","","TC 13.01.21 - Check the display of the image in block 2 'home-t-shirts' in the Promo Block","This test checks if the image in section 2 block 2 'home-t-shirts' is correct
            in the Promo Block under header on the main page"
"passed","Tue Jul 04 01:16:59 GMT 2023","Tue Jul 04 01:17:01 GMT 2023","1328","tests","test_shopping_cart","TestShoppingCart","","","tc 07.01.03 Verify that here link is displayed and clickable","Check that the “here” link is displayed and clickable."
"passed","Tue Jul 04 01:11:25 GMT 2023","Tue Jul 04 01:11:27 GMT 2023","1349","tests","test_main_page","TestMainPage","","","TC 13.01.54 - Check if block 5 'home-eco' in section 2 is clickablein the Promo Block on the main page","This test checks if block 5 'home-eco' in section 2 in Promo Block under header is clickable"
"passed","Tue Jul 04 01:09:56 GMT 2023","Tue Jul 04 01:09:58 GMT 2023","1398","tests","test_main_page","TestMainPage","","","TC 13.01.17 - Check the display of the info block in block 1 'home-pants' in the Promo Block","This test checks if info block in section 2 block 1 'home-pants' is displayed
            in the Promo Block under header on the main page"
"passed","Tue Jul 04 01:12:55 GMT 2023","Tue Jul 04 01:12:57 GMT 2023","1370","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.21 Verify the visibility of 'Luma shorts' promo block.","Verify that the block 'Luma shorts' is displayed on the Men page"
"passed","Tue Jul 04 01:21:23 GMT 2023","Tue Jul 04 01:21:25 GMT 2023","1251","tests","test_women","TestWomenPage","","","TC 12.05.01/02/03/04 Check the Sidebar text is visible","Check if items are visible"
"passed","Tue Jul 04 01:12:22 GMT 2023","Tue Jul 04 01:12:24 GMT 2023","2125","tests","test_men","TestMenPage","","","TC 14.03.06 Verify the link 'Tees' is visible and clickable.","Verify that the link 'Tees' is displayed and clickable"
"passed","Tue Jul 04 00:59:36 GMT 2023","Tue Jul 04 00:59:36 GMT 2023","292","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_02_10 Verify presence of weak password strength hint when password is greater than 8 symbols but has not 3 character classes"," Verify presence of Password Strength hint and warning color of weak password "
"passed","Tue Jul 04 01:15:25 GMT 2023","Tue Jul 04 01:15:26 GMT 2023","993","tests","test_sale","TestSalePage","","","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","Check that six links in Women's Deals section lead to the correct pages after click"
"passed","Tue Jul 04 01:06:00 GMT 2023","Tue Jul 04 01:06:03 GMT 2023","3486","tests","test_header","TestHeader","","","TC 01.03.26 correctness ""Shorts"" link","Check 'Shorts' subsection link in 'Men' section click redirects to the Shorts page and             the 'Shorts' header is displayed"
"passed","Tue Jul 04 00:59:12 GMT 2023","Tue Jul 04 00:59:14 GMT 2023","2154","tests","test_create_an_account","TestCreateAnAccount","","","test 04.02.02 create an account with empty first name"," Verify that customer can't Create An Account with empty first name"
"passed","Tue Jul 04 01:11:46 GMT 2023","Tue Jul 04 01:11:49 GMT 2023","3592","tests","test_main_page","TestMainPage","","","TC 13.02.05 - Check the link in section 2 block 4 'home-performance' in the Promo Block leads to the correct page","Check that link in section 2 block 4 'home-performance' is correct"
"passed","Tue Jul 04 01:01:32 GMT 2023","Tue Jul 04 01:01:34 GMT 2023","1469","tests","test_footer","TestFooter","","","TC 02.01.19 - Check display of Orders and Returns link on each page specified in DATA_1","Checks if Orders and Returns link is visible on each page in DATA_1"
"passed","Tue Jul 04 01:06:39 GMT 2023","Tue Jul 04 01:06:43 GMT 2023","3717","tests","test_header","TestHeader","","","TC 01.01.08 display of the dropdown list button ","Check the dropdown button is displayed if the user is authorized"
"passed","Tue Jul 04 01:00:17 GMT 2023","Tue Jul 04 01:00:18 GMT 2023","953","tests","test_footer","TestFooter","","","TC 02.01.01 - Check Footer is present in the DOM tree on each page specified in DATA_1","Checks if the footer is present in the DOM tree on each page specified in DATA_1"
"passed","Tue Jul 04 01:18:57 GMT 2023","Tue Jul 04 01:18:57 GMT 2023","245","tests","test_shopping_cart","TestShoppingCartFull","","","test_tc_07_02_02_Verify_table_headers_in_item_cart_are_visible[t_header3]","Check that table headers in item cart are visible"
"passed","Tue Jul 04 01:15:53 GMT 2023","Tue Jul 04 01:15:54 GMT 2023","1073","tests","test_sale","TestSalePage","","","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","Check that five links in Men's Deals section lead to the correct pages after click"
"passed","Tue Jul 04 01:19:49 GMT 2023","Tue Jul 04 01:19:49 GMT 2023","84","tests","test_sign_in","TestNewCustomers","","","TC 03.01.19 Verify New Customers Heading","Check New Customers Heading is present "
"passed","Tue Jul 04 00:58:48 GMT 2023","Tue Jul 04 00:58:49 GMT 2023","802","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_12 Verify Email input field highlighting on click"," Verify that Email input field highlighted when clicked"
"passed","Tue Jul 04 01:10:44 GMT 2023","Tue Jul 04 01:10:46 GMT 2023","1299","tests","test_main_page","TestMainPage","","","TC 13.01.37 - Check the display of the info block in block 5 'home-eco' in the Promo Block","This test checks if info block in section 2 block 5 'home-eco' is displayed
            in the Promo Block under header on the main page"
"passed","Tue Jul 04 01:13:18 GMT 2023","Tue Jul 04 01:13:20 GMT 2023","1128","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.30 Verify that the 'Grab a tee or two!' text is visible.","Verify that text-2 in 'Luma tees' block correctly displayed"
"passed","Tue Jul 04 01:14:16 GMT 2023","Tue Jul 04 01:14:28 GMT 2023","12765","tests","test_reviews_page","TestReviews","","","test_tc_01_15_03_check_that_it_is_possible_to_vote_for_3_star","
        The user is NOT logged in, located in the product card, section ""Reviews""
        1. All required fields are filled with correct data
        2. Pressed 3 star
        3.The ""Submit Review"" button is pressed
        Result: Present in the DOM and visible on the page the message: ""You submitted your review for moderation.
        This code works when run on Win, Mac, Ubuntu on a real laptop and has the features of working on GitHub Action.
        When interacting with the GitHub Action, it checks not for the text of the ""Success"" message, but for the ""Success"" URL""
        "
"passed","Tue Jul 04 01:11:18 GMT 2023","Tue Jul 04 01:11:19 GMT 2023","1271","tests","test_main_page","TestMainPage","","","TC 13.01.51 - Check if block 2 'home-t-shirts' in section 2 is clickablein the Promo Block on the main page","This test checks if block 2 'home-t-shirts' in section 2 in Promo Block under header is clickable"
"passed","Tue Jul 04 01:08:06 GMT 2023","Tue Jul 04 01:08:09 GMT 2023","3124","tests","test_header","TestHeader","","","TC 01.03.12 correctness of the ""Bottoms"" link of the ""Women"" section","Check 'Bottoms' subsection link in 'Women' section click redirects to the Bottoms page and         the 'Bottoms' header is displayed"
"passed","Tue Jul 04 01:08:47 GMT 2023","Tue Jul 04 01:08:49 GMT 2023","1599","tests","test_main_page","TestMainPage","","","test_tc_06_01_12_the_color_change_my_wish_and_add_to_compare_button[add_to_wish_list]","This test checks the color change of the add to wishlist button and add to compare button on hover"
"passed","Tue Jul 04 01:11:04 GMT 2023","Tue Jul 04 01:11:05 GMT 2023","1313","tests","test_main_page","TestMainPage","","","TC 13.01.45 - Check block 2 'home-t-shirts' in section 2 of the Promo Block is present in the DOM tree","This test checks if block 2 'home-t-shirts' in section 2 in the Promo Block is present
            in the DOM tree on the main page"
"skipped","Tue Jul 04 00:59:11 GMT 2023","Tue Jul 04 00:59:11 GMT 2023","0","tests","test_create_an_account","TestCreateAnAccount","","","test 04.02.01 create an account with correct data"," Verify that customer can Create An Account with correct data"
"skipped","Tue Jul 04 01:20:21 GMT 2023","Tue Jul 04 01:20:21 GMT 2023","0","tests","test_sign_in","TestFailedLogin","","","TC 03.02.01 to 03_02_10 Verify and Failed Login, no error validation","Check Success and Failed Login, no error validation"
"passed","Tue Jul 04 01:18:30 GMT 2023","Tue Jul 04 01:18:32 GMT 2023","1877","tests","test_shopping_cart","TestShoppingCartFull","","","tc 07.02.10 Verify that remove button deletes item from the shipping page","Check that remove button deletes item from the shipping page"
"passed","Tue Jul 04 01:19:43 GMT 2023","Tue Jul 04 01:19:44 GMT 2023","981","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.17 Verify Forgot Your Password link is functional","Verify that click 'Forgot your password?' link opens correct page"
