"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 29 00:40:45 GMT 2023","Tue Aug 29 00:40:47 GMT 2023","1193","tests","test_footer","TestFooter","","","TC 02.01.14 - Check display of Advanced Search link on each page specified in DATA_1","Checks if Advanced Search link is visible on each page in DATA_1"
"passed","Tue Aug 29 00:58:51 GMT 2023","Tue Aug 29 00:58:51 GMT 2023","0","tests","test_shopping_cart","TestShoppingCartFull","","","tc 07.02.07 Verify that 'Proceed to checkout' button is displayed and clickable","Check that the 'Proceed to checkout' button is displayed and clickable."
"passed","Tue Aug 29 00:46:30 GMT 2023","Tue Aug 29 00:46:33 GMT 2023","2314","tests","test_header","TestHeader","","","TC 01.02.02 functionality of the ""Search"" field","Check the ""Search"" field is activated and the drop-down list appears with various product"
"passed","Tue Aug 29 00:41:13 GMT 2023","Tue Aug 29 00:41:14 GMT 2023","1124","tests","test_footer","TestFooter","","","TC 02.01.22 - Check text of Orders and Returns link on each page specified in DATA_1","Checks if text of Orders and Returns link is correct on each page in DATA_1"
"passed","Tue Aug 29 00:56:32 GMT 2023","Tue Aug 29 00:56:33 GMT 2023","951","tests","test_sale","TestSalePage","","","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","Check that six links in Women's Deals section lead to the correct pages after click"
"passed","Tue Aug 29 00:41:30 GMT 2023","Tue Aug 29 00:41:31 GMT 2023","1101","tests","test_footer","TestFooter","","","TC 02.01.27 - Check text of 'Contact us' link on each page specified in DATA_1","Checks if text of 'Contact us' link is correct on each page in DATA_1"
"passed","Tue Aug 29 00:47:02 GMT 2023","Tue Aug 29 00:47:04 GMT 2023","2052","tests","test_header","TestHeader","","","TC 01.03.27 visible and interactive the link ""Gear""","Verify the link 'Gear' is visible and interactive"
"skipped","Tue Aug 29 00:42:14 GMT 2023","Tue Aug 29 00:42:14 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.38 - Check Subscribe section is present in the DOM tree on each page specified in DATA_1","Checks if Subscribe section is present in the DOM tree on each page specified in DATA_1"
"passed","Tue Aug 29 00:52:36 GMT 2023","Tue Aug 29 00:52:39 GMT 2023","2143","tests","test_main_page","TestMainPage","","","TC 13.02.03 - Check the link in section 2 block 2 'home-t-shirts' in the Promo Block leads to the correct page","Check that link in section 2 block 2 'home-t-shirts' is correct"
"passed","Tue Aug 29 01:02:41 GMT 2023","Tue Aug 29 01:02:42 GMT 2023","1186","tests","test_women","TestWomenPage","","","TC 12.01.01 Check side panel title Shop By is visible","Check Shop By title is visible"
