"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 11 01:05:15 GMT 2023","Tue Jul 11 01:05:17 GMT 2023","1954","tests","test_men","TestMenPage","","","TC 14.03.05 Verify the link 'Jackets' redirects to a correct page.","Verify that the link 'Jackets' correctly opens and redirects to a new webpage, the header 'Jackets' is
          displayed"
"passed","Tue Jul 11 01:06:10 GMT 2023","Tue Jul 11 01:06:11 GMT 2023","995","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.31 Verify that the 'Shop Tees' text is visible.","Verify that text-3 in 'Luma tees' block correctly displayed"
"passed","Tue Jul 11 01:11:23 GMT 2023","Tue Jul 11 01:11:24 GMT 2023","347","tests","test_shopping_cart","TestShoppingCartFull","","","test_tc_07_02_02_Verify_table_headers_in_item_cart_are_visible[t_header2]","Check that table headers in item cart are visible"
"passed","Tue Jul 11 00:57:41 GMT 2023","Tue Jul 11 00:57:41 GMT 2023","95","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.11 Verify FYP captcha input field is appropriately labeled","Check if Email field is appropriately labeled "
"passed","Tue Jul 11 00:57:01 GMT 2023","Tue Jul 11 00:57:03 GMT 2023","2284","tests","test_footer","TestFooter","","","TC 02.02.05 - Check Contact Us link in footer leads to the correct page from each page specified in DATA_1","Check that Contact Us link in footer is correct"
"passed","Tue Jul 11 01:07:27 GMT 2023","Tue Jul 11 01:07:39 GMT 2023","12128","tests","test_reviews_page","TestReviews","","","test_tc_01_15_05_check_that_it_is_possible_to_vote_for_5_star","
        The user is NOT logged in, located in the product card, section ""Reviews""
        1. All required fields are filled with correct data
        2. Pressed 5 star
        3.The ""Submit Review"" button is pressed
        Result: Present in the DOM and visible on the page the message: ""You submitted your review for moderation.
        This code works when run on Win, Mac, Ubuntu on a real laptop and has the features of working on GitHub Action.
        When interacting with the GitHub Action, it checks not for the text of the ""Success"" message, but for the ""Success"" URL""
        "
"passed","Tue Jul 11 01:06:06 GMT 2023","Tue Jul 11 01:06:07 GMT 2023","1051","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.29 Verify that the 'Luma tees' text is visible.","Verify that text-1 in 'Luma tees' block correctly displayed"
"passed","Tue Jul 11 01:04:45 GMT 2023","Tue Jul 11 01:04:48 GMT 2023","3204","tests","test_main_page","TestMainPage","","","TC 13.02.05 - Check the link in section 2 block 4 'home-performance' in the Promo Block leads to the correct page","Check that link in section 2 block 4 'home-performance' is correct"
"passed","Tue Jul 11 00:58:11 GMT 2023","Tue Jul 11 00:58:12 GMT 2023","1000","tests","test_gear","TestGearPage","","","test_tc_11_01_06","Check that watches is displayed and enabled"
"passed","Tue Jul 11 00:59:39 GMT 2023","Tue Jul 11 00:59:44 GMT 2023","4684","tests","test_header","TestHeader","","","TC 01.03.26 correctness ""Shorts"" link","Check 'Shorts' subsection link in 'Men' section click redirects to the Shorts page and             the 'Shorts' header is displayed"
"passed","Tue Jul 11 00:53:37 GMT 2023","Tue Jul 11 00:53:38 GMT 2023","965","tests","test_footer","TestFooter","","","TC 02.01.04 - Check display of Search Terms link on each page specified in DATA_1","Checks if Search Terms link is visible on each page in DATA_1"
"passed","Tue Jul 11 01:02:28 GMT 2023","Tue Jul 11 01:02:29 GMT 2023","1364","tests","test_main_page","TestMainPage","","","test_tc_06_01_12_the_color_change_my_wish_and_add_to_compare_button[add_to_compare]","This test checks the color change of the add to wishlist button and add to compare button on hover"
"passed","Tue Jul 11 01:13:25 GMT 2023","Tue Jul 11 01:13:26 GMT 2023","926","tests","test_training_video_download","TestTrainingVideoDownload","","","TC 18.01.03 message ""You have no items to compare."" is displayed","Verify message 'You have no items to compare.' is visible"
"passed","Tue Jul 11 00:54:36 GMT 2023","Tue Jul 11 00:54:37 GMT 2023","965","tests","test_footer","TestFooter","","","TC 02.01.20 - Check if Orders and Returns link is clickable on each page specified in DATA_1","This test checks if Orders and Returns link is clickable on each page specified in DATA_1"
"passed","Tue Jul 11 00:52:27 GMT 2023","Tue Jul 11 00:52:28 GMT 2023","816","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_12 Verify Email input field highlighting on click"," Verify that Email input field highlighted when clicked"
