"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 27 00:49:51 GMT 2023","Thu Jul 27 00:49:51 GMT 2023","195","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.04 Verify FYP Email field is correct format and clickable","Check if the Email input is of correct format (input-text) and clickable"
"passed","Thu Jul 27 00:48:06 GMT 2023","Thu Jul 27 00:48:07 GMT 2023","1102","tests","test_footer","TestFooter","","","TC 02.01.30 - Check if Write for us link is clickable on each page specified in DATA_1","This test checks if Write for us link is clickable on each page specified in DATA_1"
"passed","Thu Jul 27 00:57:34 GMT 2023","Thu Jul 27 00:57:35 GMT 2023","1134","tests","test_main_page","TestMainPage","","","TC 13.01.30 - Check the display of the sign in block 3 'home-erin' in the Promo Block","This test checks if the sign in info block in section 2 block 3 'home-erin' is correct
            in the Promo Block under header on the main page"
"passed","Thu Jul 27 01:03:52 GMT 2023","Thu Jul 27 01:03:52 GMT 2023","477","tests","test_sale","TestSalePage","","","TC 10.04.08 - Verify the text in 2 columns block - Gear Deals","Check title-text and content-text in 2 columns block - Gear Deals"
"passed","Thu Jul 27 00:47:04 GMT 2023","Thu Jul 27 00:47:06 GMT 2023","1203","tests","test_footer","TestFooter","","","TC 02.01.14 - Check display of Advanced Search link on each page specified in DATA_1","Checks if Advanced Search link is visible on each page in DATA_1"
"passed","Thu Jul 27 00:49:06 GMT 2023","Thu Jul 27 00:49:09 GMT 2023","2204","tests","test_footer","TestFooter","","","TC 02.02.03 - Check Advanced Search link in footer leads to the correct page from each page specified in DATA_1","Check that Advanced Search link in footer is correct"
"passed","Thu Jul 27 01:07:53 GMT 2023","Thu Jul 27 01:07:54 GMT 2023","885","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.12 Verify Password field highlighting on click","
        Check the Password field is activated with a cursor and gets highlighted when clicked
        "
"passed","Thu Jul 27 00:45:03 GMT 2023","Thu Jul 27 00:45:04 GMT 2023","1102","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_12 Verify Email input field highlighting on click"," Verify that Email input field highlighted when clicked"
"passed","Thu Jul 27 00:48:22 GMT 2023","Thu Jul 27 00:48:24 GMT 2023","1296","tests","test_footer","TestFooter","","","TC 02.01.34 - Check display of Copyright section on each page specified in DATA_1","Checks if Copyright section is visible on each page in DATA_1"
"passed","Thu Jul 27 00:59:00 GMT 2023","Thu Jul 27 00:59:02 GMT 2023","2671","tests","test_men","TestMenPage","","","TC 14.02.03 Verify the link Tops redirects to a correct page.","Verify that the link 'Tops' correctly opens and redirects to a new webpage, the header 'Tops' is
              displayed"
"skipped","Thu Jul 27 00:48:39 GMT 2023","Thu Jul 27 00:48:39 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.39 - Check display of Subscribe section on each page specified in DATA_1","Checks if Subscribe section is visible on each page in DATA_1"
"skipped","Thu Jul 27 01:08:46 GMT 2023","Thu Jul 27 01:08:46 GMT 2023","0","tests","test_sign_in","TestFailedLogin","","","TC 03.02.01 to 03_02_10 Verify and Failed Login, no error validation","Check Success and Failed Login, no error validation"
"passed","Thu Jul 27 01:03:41 GMT 2023","Thu Jul 27 01:03:41 GMT 2023","314","tests","test_sale","TestSalePage","","","TC 10.04.04 - Verify that the Men's Deals contains an image","Check img existence of Men's Deals section"
"passed","Thu Jul 27 01:00:41 GMT 2023","Thu Jul 27 01:00:43 GMT 2023","1528","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.35 Verify that the 'Luma hoodies' text is visible.","Verify that text-1 in 'Luma hoodies' block correctly displayed"
"passed","Thu Jul 27 01:09:06 GMT 2023","Thu Jul 27 01:09:07 GMT 2023","583","tests","test_training","TestMainPage","","","TC 16.02.02 - Check the display of block 1 main","This test checks block-promo training-main is displayed"
"passed","Thu Jul 27 00:53:58 GMT 2023","Thu Jul 27 00:54:05 GMT 2023","7142","tests","test_header","TestHeader","","","TC 01.01.10 functionality of the ""My account"" section in the dropdown list","Check the list appears with sections 'My Account', 'My Wish List', 'Sign Out' after clicking the button,        then clicking on 'My Account' redirects to the account page with the header 'My Account' displayed"
"passed","Thu Jul 27 00:53:48 GMT 2023","Thu Jul 27 00:53:52 GMT 2023","3807","tests","test_header","TestHeader","","","TC 01.03.21 correctness of the ""Tees"" link of the ""Men"" section","Check 'Tees' subsection link click in 'Men' section redirects to the Tees-men page and         the 'Tees' header is displayed"
"passed","Thu Jul 27 00:45:54 GMT 2023","Thu Jul 27 00:45:55 GMT 2023","843","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_02_09_13 Verify presence of strong password strength hint"," Verify presence of Password Strength hint and warning color of weak password "
"passed","Thu Jul 27 00:50:58 GMT 2023","Thu Jul 27 00:51:00 GMT 2023","1232","tests","test_gear","TestGearPage","","","test_tc_11_01_02","Check that Bags is displayed and enabled"
"passed","Thu Jul 27 00:49:02 GMT 2023","Thu Jul 27 00:49:05 GMT 2023","2662","tests","test_footer","TestFooter","","","TC 02.02.02 - Check Privacy and Cookie Policy link in footer leads to the correct page from each page specified in DATA_1","Check that Privacy and Cookie Policy link in footer is correct"
"skipped","Thu Jul 27 00:48:39 GMT 2023","Thu Jul 27 00:48:39 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.47 - Check Email field in Subscribe section is present in the DOM tree on each page specified in DATA_1","Checks if Email field in Subscribe section is present in the DOM tree on each page specified in DATA_1"
"passed","Thu Jul 27 00:48:35 GMT 2023","Thu Jul 27 00:48:36 GMT 2023","1216","tests","test_footer","TestFooter","","","TC 02.01.37 - Check text of Copyright section on each page specified in DATA_1","Checks if text of Copyright section is correct on each page in DATA_1"
"passed","Thu Jul 27 00:45:16 GMT 2023","Thu Jul 27 00:45:18 GMT 2023","1157","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_16 Verify presence of Confirm Password label and the required asterisk"," Verify presence of Confirm Password label and the required asterisk "
