"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 11 00:56:07 GMT 2023","Fri Aug 11 00:56:07 GMT 2023","81","tests","test_sale","TestSalePage","","","TC 10.01.01 - Verify 'WOMEN'S DEALS' title is correct","Check title of Women's Deals section"
"passed","Fri Aug 11 00:50:33 GMT 2023","Fri Aug 11 00:50:35 GMT 2023","1302","tests","test_main_page","TestMainPage","","","TC 13.01.12 - Check display of block 3 'home-erin' in section 2 in the Promo Block","This test checks if block 3 'home-erin' is displayed in section 2
            of Promo Block under header on the main page"
"passed","Fri Aug 11 00:38:27 GMT 2023","Fri Aug 11 00:38:28 GMT 2023","747","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_02_09_13 Verify presence of strong password strength hint"," Verify presence of Password Strength hint and warning color of weak password "
"passed","Fri Aug 11 01:03:05 GMT 2023","Fri Aug 11 01:03:06 GMT 2023","1255","tests","test_training_video_download","TestTrainingVideoDownload","","","TC 18.01.02 subtitle is displayed text My Wish List","Verify the 'My Wish List' subtitle is visible"
"passed","Fri Aug 11 00:54:47 GMT 2023","Fri Aug 11 00:54:49 GMT 2023","1947","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.14 Verify the click on the block 'Save up to $24!' redirects to a correct page.","Verify that the click on the block 'Save up to $24!' correctly redirects to a new webpage"
"passed","Fri Aug 11 01:03:01 GMT 2023","Fri Aug 11 01:03:01 GMT 2023","9","tests","test_training","TestMainPage","","","TC 16.02.08 Check the title page","This test check the title page"
"passed","Fri Aug 11 00:44:55 GMT 2023","Fri Aug 11 00:44:57 GMT 2023","2051","tests","test_gear","TestGearPage","","","test_TC_11_01_03","Check that bags link is correct"
"passed","Fri Aug 11 00:39:32 GMT 2023","Fri Aug 11 00:39:34 GMT 2023","1434","tests","test_footer","TestFooter","","","TC 02.01.14 - Check display of Advanced Search link on each page specified in DATA_1","Checks if Advanced Search link is visible on each page in DATA_1"
"passed","Fri Aug 11 00:38:51 GMT 2023","Fri Aug 11 00:38:52 GMT 2023","1149","tests","test_footer","TestFooter","","","TC 02.01.04 - Check display of Search Terms link on each page specified in DATA_1","Checks if Search Terms link is visible on each page in DATA_1"
"passed","Fri Aug 11 00:39:15 GMT 2023","Fri Aug 11 00:39:16 GMT 2023","1059","tests","test_footer","TestFooter","","","TC 02.01.10 - Check if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","This test checks if Privacy and Cookie Policy link is clickable on each page specified in DATA_1"
"broken","Fri Aug 11 00:43:57 GMT 2023","Fri Aug 11 00:44:02 GMT 2023","5168","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.17 Verify captcha image is present by default","Check that the captcha image is present by default"
"passed","Fri Aug 11 00:57:40 GMT 2023","Fri Aug 11 00:57:41 GMT 2023","404","tests","test_sale","TestSalePage","","","TC 10.04.08 - Verify the text in 2 columns block - Gear Deals","Check title-text and content-text in 2 columns block - Gear Deals"
"passed","Fri Aug 11 00:51:35 GMT 2023","Fri Aug 11 00:51:36 GMT 2023","946","tests","test_main_page","TestMainPage","","","TC 13.01.40 - Check the display of the sign in block 5 'home-eco' in the Promo Block","This test checks if the sign in info block in section 2 block 5 'home-eco' is correct
            in the Promo Block under header on the main page"
"passed","Fri Aug 11 00:45:06 GMT 2023","Fri Aug 11 00:45:08 GMT 2023","2131","tests","test_gear","TestGearPage","","","test_TC_11_01_07","Check that watches link is correct"
"passed","Fri Aug 11 00:57:25 GMT 2023","Fri Aug 11 00:57:26 GMT 2023","799","tests","test_sale","TestSalePage","","","TC 10.03.03, 10.03.05 - Verify 2 links in Gear Deals open the correct pages","Check that two links in Gear Deals section lead to the correct pages after click"
"passed","Fri Aug 11 00:52:22 GMT 2023","Fri Aug 11 00:52:24 GMT 2023","2485","tests","test_main_page","TestMainPage","","","TC 13.02.05 - Check the link in section 2 block 4 'home-performance' in the Promo Block leads to the correct page","Check that link in section 2 block 4 'home-performance' is correct"
"passed","Fri Aug 11 01:02:16 GMT 2023","Fri Aug 11 01:02:19 GMT 2023","2128","tests","test_sign_in","TestLogin","","","TC 03.02.06 Verify login with valid mix-cased email valid password - Positive","Check Success Login with correct credentials"
"passed","Fri Aug 11 00:41:44 GMT 2023","Fri Aug 11 00:41:46 GMT 2023","2185","tests","test_footer","TestFooter","","","TC 02.02.03 - Check Advanced Search link in footer leads to the correct page from each page specified in DATA_1","Check that Advanced Search link in footer is correct"
"passed","Fri Aug 11 00:41:00 GMT 2023","Fri Aug 11 00:41:01 GMT 2023","1287","tests","test_footer","TestFooter","","","TC 02.01.36 - Check display of Copyright text on each page specified in DATA_1","Checks if Copyright text is visible on each page in DATA_1"
"passed","Fri Aug 11 00:57:15 GMT 2023","Fri Aug 11 00:57:15 GMT 2023","96","tests","test_sale","TestSalePage","","","TC 10.03.01 - Verify 'GEAR DEALS' title is correct","Check title of Gear Deals section"
