"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 31 00:54:48 GMT 2023","Mon Jul 31 00:54:48 GMT 2023","65","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.10 Verify FYP captcha input field is correct format and clickable","Check if the captcha input is of correct format (input-text) and clickable"
"passed","Mon Jul 31 00:50:11 GMT 2023","Mon Jul 31 00:50:11 GMT 2023","67","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_15 Verify presence of password strength hint"," Verify presence of Password Strength note "
"skipped","Mon Jul 31 00:53:22 GMT 2023","Mon Jul 31 00:53:22 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.38 - Check Subscribe section is present in the DOM tree on each page specified in DATA_1","Checks if Subscribe section is present in the DOM tree on each page specified in DATA_1"
"passed","Mon Jul 31 00:57:59 GMT 2023","Mon Jul 31 00:58:03 GMT 2023","3735","tests","test_header","TestHeader","","","TC 01.01.09 functionality of the dropdown list button","Check the display of the dropdown list after clicking the button if the user is authorized"
"passed","Mon Jul 31 01:05:45 GMT 2023","Mon Jul 31 01:05:45 GMT 2023","37","tests","test_sale","TestSalePage","","","TC 10.01.02, 10.01.04, 10.01.06, 10.01.08, 10.01.10, 10.01.12 - Verify 6 links in Women's Deals section are visible and clickable","Check that six elements in Women's Deals section are displayed and enabled"
"passed","Mon Jul 31 01:11:20 GMT 2023","Mon Jul 31 01:11:20 GMT 2023","57","tests","test_sign_in","TestNewCustomers","","","TC 03.01.20 Verify New Customers note","Check if Note is present under New Customers Heading"
"broken","Mon Jul 31 00:56:14 GMT 2023","Mon Jul 31 00:56:26 GMT 2023","11564","tests","test_header","TestHeader","","","TC 01.02.02 functionality of the ""Search"" field","Check the ""Search"" field is activated and the drop-down list appears with various product"
"passed","Mon Jul 31 01:11:18 GMT 2023","Mon Jul 31 01:11:18 GMT 2023","64","tests","test_sign_in","TestNewCustomers","","","TC 03.01.19 Verify New Customers Heading","Check New Customers Heading is present "
"passed","Mon Jul 31 01:00:51 GMT 2023","Mon Jul 31 01:00:52 GMT 2023","1153","tests","test_main_page","TestMainPage","","","TC 13.01.09 - Check the display of section 2 in the Promo Block","This test checks if section 2 in Promo Block under header is displayed on the main page"
"skipped","Mon Jul 31 00:53:22 GMT 2023","Mon Jul 31 00:53:22 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.41 - Check display of Subscribe Button on each page specified in DATA_1","Checks if Subscribe Button is visible on each page in DATA_1"
