"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 22 00:51:27 GMT 2023","Tue Aug 22 00:51:29 GMT 2023","1331","tests","test_main_page","TestMainPage","","","TC 13.01.10 - Check display of block 1 'home-pants' in section 2 in the Promo Block","This test checks if block 1 'home-pants' is displayed in section 2
            of Promo Block under header on the main page"
"passed","Tue Aug 22 00:42:48 GMT 2023","Tue Aug 22 00:42:51 GMT 2023","2401","tests","test_footer","TestFooter","","","TC 02.02.04 - Check Orders and Returns link in footer leads to the correct page from each page specified in DATA_1","Check that Orders and Returns link in footer is correct"
"passed","Tue Aug 22 01:03:39 GMT 2023","Tue Aug 22 01:03:40 GMT 2023","345","tests","test_training","TestMainPage","","","TC 16.01.05 Verify Sidebar panel title Compare Products is visible and contains text 'Compare Products'","Check Sidebar Category title has correct text and is visible"
"passed","Tue Aug 22 00:41:14 GMT 2023","Tue Aug 22 00:41:15 GMT 2023","1218","tests","test_footer","TestFooter","","","TC 02.01.24 - Check display of 'Contact us' link on each page specified in DATA_1","Checks if 'Contact us' link is visible on each page in DATA_1"
"passed","Tue Aug 22 01:00:00 GMT 2023","Tue Aug 22 01:00:00 GMT 2023","0","tests","test_shopping_cart","TestShoppingCartFull","","","tc 07.02.07 Verify that 'Proceed to checkout' button is displayed and clickable","Check that the 'Proceed to checkout' button is displayed and clickable."
"passed","Tue Aug 22 00:38:44 GMT 2023","Tue Aug 22 00:38:45 GMT 2023","1138","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_13 Verify presence of Password label and the required asterisk"," Verify presence of Password label and the required asterisk "
"passed","Tue Aug 22 00:55:55 GMT 2023","Tue Aug 22 00:55:57 GMT 2023","2388","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.14 Verify the click on the block 'Save up to $24!' redirects to a correct page.","Verify that the click on the block 'Save up to $24!' correctly redirects to a new webpage"
"passed","Tue Aug 22 00:53:56 GMT 2023","Tue Aug 22 00:53:58 GMT 2023","2045","tests","test_men","TestMenPage","","","TC 14.03.04 Verify the link 'Jackets' is visible and clickable.","Verify that the link 'Jackets' is displayed and clickable"
"passed","Tue Aug 22 01:03:37 GMT 2023","Tue Aug 22 01:03:37 GMT 2023","331","tests","test_training","TestMainPage","","","TC 16.01.04 Verify Sidebar panel title Video Download contains URL","Check Sidebar Video Download contains URL"
"passed","Tue Aug 22 00:57:42 GMT 2023","Tue Aug 22 00:57:43 GMT 2023","1273","tests","test_sale","TestSalePage","","","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","Check that six links in Women's Deals section lead to the correct pages after click"
"passed","Tue Aug 22 00:40:35 GMT 2023","Tue Aug 22 00:40:36 GMT 2023","1266","tests","test_footer","TestFooter","","","TC 02.01.14 - Check display of Advanced Search link on each page specified in DATA_1","Checks if Advanced Search link is visible on each page in DATA_1"
"passed","Tue Aug 22 00:56:47 GMT 2023","Tue Aug 22 00:56:59 GMT 2023","12552","tests","test_reviews_page","TestReviews","","","test_tc_01_15_04_check_that_it_is_possible_to_vote_for_4_star","
        The user is NOT logged in, located in the product card, section ""Reviews""
        1. All required fields are filled with correct data
        2. Pressed 4 star
        3.The ""Submit Review"" button is pressed
        Result: Present in the DOM and visible on the page the message: ""You submitted your review for moderation.
        This code works when run on Win, Mac, Ubuntu on a real laptop and has the features of working on GitHub Action.
        When interacting with the GitHub Action, it checks not for the text of the ""Success"" message, but for the ""Success"" URL""
        "
"passed","Tue Aug 22 00:52:12 GMT 2023","Tue Aug 22 00:52:13 GMT 2023","957","tests","test_main_page","TestMainPage","","","TC 13.01.30 - Check the display of the sign in block 3 'home-erin' in the Promo Block","This test checks if the sign in info block in section 2 block 3 'home-erin' is correct
            in the Promo Block under header on the main page"
"passed","Tue Aug 22 00:52:28 GMT 2023","Tue Aug 22 00:52:30 GMT 2023","1294","tests","test_main_page","TestMainPage","","","TC 13.01.37 - Check the display of the info block in block 5 'home-eco' in the Promo Block","This test checks if info block in section 2 block 5 'home-eco' is displayed
            in the Promo Block under header on the main page"
"passed","Tue Aug 22 01:02:19 GMT 2023","Tue Aug 22 01:02:19 GMT 2023","357","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.05 Verify Email field is correct format and clickable","Check if the Email input is of correct format (input-text) and clickable"
"passed","Tue Aug 22 00:47:16 GMT 2023","Tue Aug 22 00:47:18 GMT 2023","2124","tests","test_header","TestHeader","","","TC 01.03.23 display and interactivity of the ""Bottoms"" section of the ""Men"" section","Check the 'Bottoms' subsection in 'Men' section is displayed and the 'Pants' and 'Shorts'         subsections is displayed"
"passed","Tue Aug 22 00:43:40 GMT 2023","Tue Aug 22 00:43:41 GMT 2023","360","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.04 Verify FYP Email field is correct format and clickable","Check if the Email input is of correct format (input-text) and clickable"
"passed","Tue Aug 22 00:39:01 GMT 2023","Tue Aug 22 00:39:04 GMT 2023","3038","tests","test_create_an_account","TestCreateAnAccount","","","test 04.02.08 create an account with registered email"," Verify that customer can't Create An Account with registered email before "
"passed","Tue Aug 22 00:55:52 GMT 2023","Tue Aug 22 00:55:53 GMT 2023","1285","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.13 Verify that the 'Shop Tees' text in the 'Save up to $24!' promo block is visible.","Verify that text-3 in 'Save up to $24!' block correctly displayed"
"passed","Tue Aug 22 00:46:03 GMT 2023","Tue Aug 22 00:46:05 GMT 2023","1153","tests","test_gear","TestGearPage","","","test_tc_11_01_06","Check that watches is displayed and enabled"
"skipped","Tue Aug 22 01:03:28 GMT 2023","Tue Aug 22 01:03:28 GMT 2023","0","tests","test_sign_in","TestFailedLogin","","","TC 03.02.01 to 03_02_10 Verify and Failed Login, no error validation","Check Success and Failed Login, no error validation"
"passed","Tue Aug 22 00:40:58 GMT 2023","Tue Aug 22 00:40:59 GMT 2023","1121","tests","test_footer","TestFooter","","","TC 02.01.20 - Check if Orders and Returns link is clickable on each page specified in DATA_1","This test checks if Orders and Returns link is clickable on each page specified in DATA_1"
"passed","Tue Aug 22 01:01:07 GMT 2023","Tue Aug 22 01:01:07 GMT 2023","396","tests","test_shopping_cart","TestShoppingCartFull","","","test_tc_07_02_02_Verify_table_headers_in_item_cart_are_visible[t_header1]","Check that table headers in item cart are visible"
"passed","Tue Aug 22 00:42:01 GMT 2023","Tue Aug 22 00:42:02 GMT 2023","1277","tests","test_footer","TestFooter","","","TC 02.01.36 - Check display of Copyright text on each page specified in DATA_1","Checks if Copyright text is visible on each page in DATA_1"
"passed","Tue Aug 22 01:03:10 GMT 2023","Tue Aug 22 01:03:13 GMT 2023","2631","tests","test_sign_in","TestLogin","","","TC 03.02.01 Verify login with valid email valid password - Positive","Check Success Login with correct credentials"
"passed","Tue Aug 22 00:41:17 GMT 2023","Tue Aug 22 00:41:18 GMT 2023","1098","tests","test_footer","TestFooter","","","TC 02.01.25 - Check if 'Contact us' link is clickable on each page specified in DATA_1","This test checks if 'Contact us' link is clickable on each page specified in DATA_1"
"passed","Tue Aug 22 00:50:19 GMT 2023","Tue Aug 22 00:50:21 GMT 2023","1543","tests","test_main_page","TestMainPage","","","test_tc_06_01_10_check_the_cursor_change_to_cart_button[add_to_compare]","This test check the cursor change when hovering over the cart buttons"
"passed","Tue Aug 22 00:54:38 GMT 2023","Tue Aug 22 00:54:39 GMT 2023","1035","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.21 Verify the visibility of 'Luma shorts' promo block.","Verify that the block 'Luma shorts' is displayed on the Men page"
"passed","Tue Aug 22 01:04:35 GMT 2023","Tue Aug 22 01:04:36 GMT 2023","1183","tests","test_women","TestWomenPage","","","TC 12.05.01/02/03/04 Check the Sidebar text is visible","Check if items are visible"
"passed","Tue Aug 22 00:51:56 GMT 2023","Tue Aug 22 00:51:57 GMT 2023","993","tests","test_main_page","TestMainPage","","","TC 13.01.23 - Check the display of the title in block 2 'home-t-shirts' in the Promo Block","This test checks if the info block title in section 2 block 2 'home-t-shirts' is correct
            in the Promo Block under header on the main page"
"passed","Tue Aug 22 00:53:47 GMT 2023","Tue Aug 22 00:53:48 GMT 2023","1176","tests","test_men","TestMenPage","","","TC 14.03.01 Verify the 'TOPS' subhead is displayed","Verify that the subhead 'TOPS' is displayed"
"passed","Tue Aug 22 00:43:52 GMT 2023","Tue Aug 22 00:43:52 GMT 2023","611","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.08 Verify Email field for correct email format","Check error message for incorrect email format in email field"
"passed","Tue Aug 22 01:01:41 GMT 2023","Tue Aug 22 01:01:45 GMT 2023","4797","tests","test_shopping_cart","TestShoppingCartFull","","","tc 07.02.25 Verify the message coupon code is not valid is displayed correct","Check that message coupon code is not valid is displayed correct"
"passed","Tue Aug 22 00:50:08 GMT 2023","Tue Aug 22 00:50:10 GMT 2023","1544","tests","test_main_page","TestMainPage","","","test_tc_06_01_08_check_btn_add_to_cart_is_visible","This test checks that button Add to Cart is visible on the product card when hover by product"
"skipped","Tue Aug 22 00:42:07 GMT 2023","Tue Aug 22 00:42:07 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.48 - Check display of Subscribe Email Field on each page specified in DATA_1","Checks if Subscribe Email Field is visible on each page in DATA_1"
"passed","Tue Aug 22 00:49:16 GMT 2023","Tue Aug 22 00:49:20 GMT 2023","3775","tests","test_header","TestHeader","","","TC 01.03.07 correctness of the ""Jackets"" link of the ""Women"" section","Check 'Jackets' subsection link click in 'Women' section redirects to the Jackets-women page and         the 'Jackets' header is displayed"
"passed","Tue Aug 22 00:47:24 GMT 2023","Tue Aug 22 00:47:28 GMT 2023","4454","tests","test_header","TestHeader","","","TC 01.03.25 correctness of the ""Pants"" link of the ""Men"" section","Check 'Pants' subsection link click in 'Men' section redirects to the Pants page and         the 'Pants' header is displayed"
"passed","Tue Aug 22 00:45:11 GMT 2023","Tue Aug 22 00:45:11 GMT 2023","234","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.19 Verify Reset My Password button is present","Check if the 'Reload captcha' button is present"
"skipped","Tue Aug 22 00:42:07 GMT 2023","Tue Aug 22 00:42:07 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.45 - Check display of text on Subscribe Button on each page specified in DATA_1","Checks if text on Subscribe Button is visible on each page in DATA_1"
"passed","Tue Aug 22 00:52:51 GMT 2023","Tue Aug 22 00:52:52 GMT 2023","1059","tests","test_main_page","TestMainPage","","","TC 13.01.47 - Check block 4 'home-performance' in section 2 of the Promo Block is present in the DOM tree","This test checks if block 4 'home-performance' in section 2 in the Promo Block is present
            in the DOM tree on the main page"
"passed","Tue Aug 22 00:52:57 GMT 2023","Tue Aug 22 00:52:58 GMT 2023","1206","tests","test_main_page","TestMainPage","","","TC 13.01.49 - Check if section 1 is clickable in the Promo Block on the main page","This test checks if section 1 in Promo Block under header is clickable"
"passed","Tue Aug 22 00:41:53 GMT 2023","Tue Aug 22 00:41:54 GMT 2023","955","tests","test_footer","TestFooter","","","TC 02.01.35 - Check Copyright text is present in the DOM tree on each page specified in DATA_1","Checks if Copyright text is present in the DOM tree on each page specified in DATA_1"
"passed","Tue Aug 22 01:04:27 GMT 2023","Tue Aug 22 01:04:28 GMT 2023","1368","tests","test_women","TestWomenPage","","","TC 12.05.01/02/03/04 Check the Sidebar text is visible","Check if items are visible"
"passed","Tue Aug 22 00:54:35 GMT 2023","Tue Aug 22 00:54:36 GMT 2023","1127","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.01 Verify the 'Men' header is displayed","Verify that the header 'Men' is displayed"
"passed","Tue Aug 22 00:52:05 GMT 2023","Tue Aug 22 00:52:06 GMT 2023","1054","tests","test_main_page","TestMainPage","","","TC 13.01.27 - Check the display of the info block in block 3 'home-erin' in the Promo Block","This test checks if info block in section 2 block 3 'home-erin' is displayed
            in the Promo Block under header on the main page"
"passed","Tue Aug 22 00:59:32 GMT 2023","Tue Aug 22 00:59:33 GMT 2023","1547","tests","test_shopping_cart","TestShoppingCartFull","","","tc 07.02.01 Verify that title Shopping Cart is displayed correctly when it is full","Check Shopping Cart title is displayed correctly"
"passed","Tue Aug 22 00:52:09 GMT 2023","Tue Aug 22 00:52:10 GMT 2023","1026","tests","test_main_page","TestMainPage","","","TC 13.01.29 - Check the display of the text in block 3 'home-erin' in the Promo Block","This test checks if the info block text in section 2 block 3 'home-erin' is correct
            in the Promo Block under header on the main page"
"passed","Tue Aug 22 00:52:21 GMT 2023","Tue Aug 22 00:52:22 GMT 2023","1059","tests","test_main_page","TestMainPage","","","TC 13.01.34 - Check the display of the text in block 4 'home-performance' in the Promo Block","This test checks if the info block text in section 2 block 4 'home-performance' is correct
            in the Promo Block under header on the main page"
"passed","Tue Aug 22 00:43:01 GMT 2023","Tue Aug 22 00:43:04 GMT 2023","2986","tests","test_footer","TestFooter","","","TC 02.02.05 - Check Contact Us link in footer leads to the correct page from each page specified in DATA_1","Check that Contact Us link in footer is correct"
"passed","Tue Aug 22 00:42:26 GMT 2023","Tue Aug 22 00:42:29 GMT 2023","2543","tests","test_footer","TestFooter","","","TC 02.02.01 - Check Search Terms link in footer leads to the correct page from each page specified in DATA_1","Check that Search Terms link in footer is correct"
"passed","Tue Aug 22 00:52:03 GMT 2023","Tue Aug 22 00:52:04 GMT 2023","1299","tests","test_main_page","TestMainPage","","","TC 13.01.26 - Check the display of the image in block 3 'home-erin' in the Promo Block","This test checks if the image in section 2 block 3 'home-erin' is correct
            in the Promo Block under header on the main page"
"passed","Tue Aug 22 00:46:19 GMT 2023","Tue Aug 22 00:46:20 GMT 2023","1537","tests","test_header","TestHeader","","","TC 01.01.04 display and interactivity of the ""Sign In"" link","Check 'Sign In' link is displayed and underlined"
"passed","Tue Aug 22 00:56:06 GMT 2023","Tue Aug 22 00:56:07 GMT 2023","1450","tests","test_promotion_pants","TestPromotionPantsPage","","","test_tc_19_01_01","Checking title of the Shopping Options section"
"passed","Tue Aug 22 00:55:26 GMT 2023","Tue Aug 22 00:55:27 GMT 2023","1261","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.15 Verify the visibility of 'Last chance for pants' promo block.","Verify that the block 'Last chance for pants' is displayed on the Men page"
"skipped","Tue Aug 22 00:42:07 GMT 2023","Tue Aug 22 00:42:07 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.51 - Check text of placeholder in Subscribe Email Field on each page specified in DATA_1","Checks if text of placeholder in Subscribe Email Field is correct on each page in DATA_1"
"passed","Tue Aug 22 01:01:01 GMT 2023","Tue Aug 22 01:01:01 GMT 2023","468","tests","test_shopping_cart","TestShoppingCartFull","","","test_tc_07_02_02_Verify_table_headers_in_item_cart_are_visible[t_header0]","Check that table headers in item cart are visible"
"passed","Tue Aug 22 00:56:04 GMT 2023","Tue Aug 22 00:56:04 GMT 2023","291","tests","test_orders_and_returns","TestOrdersAndReturnsPage","","","TC 05.01.03 - Verify that 'Order ID' input field is visible","This test checks Order ID input field is visible"
"skipped","Tue Aug 22 00:42:07 GMT 2023","Tue Aug 22 00:42:07 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.50 - Check display of placeholder in Subscribe Email Field on each page specified in DATA_1","Checks if placeholder in Subscribe Email Field is visible on each page in DATA_1"
"passed","Tue Aug 22 00:49:02 GMT 2023","Tue Aug 22 00:49:07 GMT 2023","5796","tests","test_header","TestHeader","","","TC 01.01.12 functionality of the ""Sign In"" section in the dropdown list","Check the list appears with sections 'My Account', 'My Wish List', 'Sign Out' after clicking the button,        then clicking on 'Sign Out' redirects to the account page with the header 'You are signed out' displayed         and redirected to the Main Page after 5 seconds"
"passed","Tue Aug 22 01:03:01 GMT 2023","Tue Aug 22 01:03:02 GMT 2023","252","tests","test_sign_in","TestNewCustomers","","","TC 03.01.21 Verify presence of Create an Account button ","Check if 'Create an Account' button is present"
"passed","Tue Aug 22 00:42:03 GMT 2023","Tue Aug 22 00:42:04 GMT 2023","1124","tests","test_footer","TestFooter","","","TC 02.01.37 - Check text of Copyright section on each page specified in DATA_1","Checks if text of Copyright section is correct on each page in DATA_1"
"passed","Tue Aug 22 00:50:03 GMT 2023","Tue Aug 22 00:50:04 GMT 2023","1129","tests","test_main_page","TestMainPage","","","test_check_card_price","This test checks that the card has a price and a price in USD"
"passed","Tue Aug 22 00:38:20 GMT 2023","Tue Aug 22 00:38:21 GMT 2023","992","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_07 Verify Last name input field highlighting on label click"," Verify that Last name input field highlighted when label is clicked"
"passed","Tue Aug 22 00:53:07 GMT 2023","Tue Aug 22 00:53:08 GMT 2023","1098","tests","test_main_page","TestMainPage","","","TC 13.01.53 - Check if block 4 'home-performance' in section 2 is clickablein the Promo Block on the main page","This test checks if block 4 'home-performance' in section 2 in Promo Block under header is clickable"
"passed","Tue Aug 22 00:46:25 GMT 2023","Tue Aug 22 00:46:27 GMT 2023","1641","tests","test_header","TestHeader","","","TC 01.02.04 display and interactivity of the logo","Check that the cursor changes to a 'hand' indicating the logo is a clickable element,         and that clicking on it causes the page to reload and redirect to the main page"
"passed","Tue Aug 22 01:04:22 GMT 2023","Tue Aug 22 01:04:23 GMT 2023","1394","tests","test_women","TestWomenPage","","","TC 12.01.01 Check side panel title Shop By is visible","Check Shop By title is visible"
"passed","Tue Aug 22 00:42:06 GMT 2023","Tue Aug 22 00:42:07 GMT 2023","1002","tests","test_footer","TestFooter","","","TC 02.01.37 - Check text of Copyright section on each page specified in DATA_1","Checks if text of Copyright section is correct on each page in DATA_1"
"skipped","Tue Aug 22 01:03:28 GMT 2023","Tue Aug 22 01:03:28 GMT 2023","0","tests","test_sign_in","TestFailedLogin","","","TC 03.02.01 to 03_02_10 Verify and Failed Login, no error validation","Check Success and Failed Login, no error validation"
"passed","Tue Aug 22 00:41:32 GMT 2023","Tue Aug 22 00:41:34 GMT 2023","1210","tests","test_footer","TestFooter","","","TC 02.01.29 - Check display of Write for us link on each page specified in DATA_1","Checks if Write for us link is visible on each page in DATA_1"
"passed","Tue Aug 22 01:03:18 GMT 2023","Tue Aug 22 01:03:19 GMT 2023","950","tests","test_sign_in","TestLogin","","","TC 03.02.05 Verify error on attempting to log in with empty email - Negative","Check error message on attempt to log in with empty password"
"passed","Tue Aug 22 00:40:26 GMT 2023","Tue Aug 22 00:40:27 GMT 2023","965","tests","test_footer","TestFooter","","","TC 02.01.12 - Check text of Privacy and Cookie Policy link on each page specified in DATA_1","Checks if text of Privacy and Cookie Policy link matches expected on each page in DATA_1"
"passed","Tue Aug 22 00:46:28 GMT 2023","Tue Aug 22 00:46:30 GMT 2023","2290","tests","test_header","TestHeader","","","TC 01.03.36 correctly redirected the link sale","Verify 'Sale' link click redirected to the page and the 'Sale' header is displayed"
"passed","Tue Aug 22 01:03:04 GMT 2023","Tue Aug 22 01:03:04 GMT 2023","313","tests","test_sign_in","TestNewCustomers","","","TC 03.01.22 Verify Create an Account button link","Check if 'Create an Account' button has correct link and is clickable"
"passed","Tue Aug 22 00:54:10 GMT 2023","Tue Aug 22 00:54:12 GMT 2023","2175","tests","test_men","TestMenPage","","","TC 14.03.08 Verify the link 'Tanks' is visible and clickable.","Verify that the link 'Tanks' is displayed and clickable"
"passed","Tue Aug 22 00:53:43 GMT 2023","Tue Aug 22 00:53:46 GMT 2023","2386","tests","test_men","TestMenPage","","","TC 14.02.05 Verify the link 'Bottoms' redirects to a correct page.","Verify that the link 'Bottoms' correctly opens and redirects to a new webpage, the header 'Bottoms' is
          displayed"
"skipped","Tue Aug 22 00:42:07 GMT 2023","Tue Aug 22 00:42:07 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.38 - Check Subscribe section is present in the DOM tree on each page specified in DATA_1","Checks if Subscribe section is present in the DOM tree on each page specified in DATA_1"
"passed","Tue Aug 22 00:53:16 GMT 2023","Tue Aug 22 00:53:18 GMT 2023","2409","tests","test_main_page","TestMainPage","","","TC 13.02.02 - Check the link in section 2 block 1 'home-pants' in the Promo Block leads to the correct page","Check that link in section 2 block 1 'home-pants' is correct"
"passed","Tue Aug 22 00:38:14 GMT 2023","Tue Aug 22 00:38:15 GMT 2023","950","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_05 Verify First name input field highlighting on click"," Verify that First name input field highlighted when clicked"
"passed","Tue Aug 22 00:48:13 GMT 2023","Tue Aug 22 00:48:17 GMT 2023","4226","tests","test_header","TestHeader","","","TC 01.01.08 display of the dropdown list button ","Check the dropdown button is displayed if the user is authorized"
"passed","Tue Aug 22 00:40:22 GMT 2023","Tue Aug 22 00:40:22 GMT 2023","969","tests","test_footer","TestFooter","","","TC 02.01.10 - Check if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","This test checks if Privacy and Cookie Policy link is clickable on each page specified in DATA_1"
"passed","Tue Aug 22 00:58:41 GMT 2023","Tue Aug 22 00:58:41 GMT 2023","326","tests","test_sale","TestSalePage","","","TC 10.04.04 - Verify that the Men's Deals contains an image","Check img existence of Men's Deals section"
"passed","Tue Aug 22 00:54:43 GMT 2023","Tue Aug 22 00:54:45 GMT 2023","1422","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.23 Verify that the 'Luma shorts' text is visible.","Verify that text-1 in 'Luma shorts' block correctly displayed"
"skipped","Tue Aug 22 01:03:28 GMT 2023","Tue Aug 22 01:03:28 GMT 2023","0","tests","test_sign_in","TestFailedLogin","","","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces"
"passed","Tue Aug 22 00:51:35 GMT 2023","Tue Aug 22 00:51:36 GMT 2023","1309","tests","test_main_page","TestMainPage","","","TC 13.01.13 - Check display of block 4 'home-performance' in section 2 in the Promo Block","This test checks if block 4 'home-performance' is displayed in section 2
            of Promo Block under header on the main page"
"passed","Tue Aug 22 00:48:24 GMT 2023","Tue Aug 22 00:48:27 GMT 2023","3280","tests","test_header","TestHeader","","","TC 01.03.18 correctness of the ""Tops"" link of the ""Men"" section","Check 'Tops' subsection link click in 'Men' section redirects to the Tops-men page and         the 'Tops' header is displayed"
