"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 05 01:01:17 GMT 2023","Sat Aug 05 01:01:18 GMT 2023","1313","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.29 Verify that the 'Luma tees' text is visible.","Verify that text-1 in 'Luma tees' block correctly displayed"
"passed","Sat Aug 05 00:58:21 GMT 2023","Sat Aug 05 00:58:22 GMT 2023","1109","tests","test_main_page","TestMainPage","","","TC 13.01.21 - Check the display of the image in block 2 'home-t-shirts' in the Promo Block","This test checks if the image in section 2 block 2 'home-t-shirts' is correct
            in the Promo Block under header on the main page"
"skipped","Sat Aug 05 00:45:50 GMT 2023","Sat Aug 05 00:45:50 GMT 2023","0","tests","test_create_an_account","TestCreateAnAccount","","","test 04.02.01 create an account with correct data"," Verify that customer can Create An Account with correct data"
"passed","Sat Aug 05 00:45:25 GMT 2023","Sat Aug 05 00:45:26 GMT 2023","1140","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_11 Verify presence of email label and the required asterisk"," Verify presence of Email label and the required asterisk "
"passed","Sat Aug 05 00:45:44 GMT 2023","Sat Aug 05 00:45:45 GMT 2023","1068","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_17 Verify Confirm Password input field highlighting on click"," Verify that Confirm Password input field highlighted when clicked"
"passed","Sat Aug 05 01:08:33 GMT 2023","Sat Aug 05 01:08:34 GMT 2023","218","tests","test_sale","TestSalePage","","","TC 10.01.02, 10.01.04, 10.01.06, 10.01.08, 10.01.10, 10.01.12 - Verify 6 links in Women's Deals section are visible and clickable","Check that six elements in Women's Deals section are displayed and enabled"
"passed","Sat Aug 05 00:58:16 GMT 2023","Sat Aug 05 00:58:17 GMT 2023","994","tests","test_main_page","TestMainPage","","","TC 13.01.19 - Check the display of the text in block 1 'home-pants' in the Promo Block","This test checks if the info block text in section 2 block 1 'home-pants' is correct
            in the Promo Block under header on the main page"
"passed","Sat Aug 05 00:58:32 GMT 2023","Sat Aug 05 00:58:33 GMT 2023","1206","tests","test_main_page","TestMainPage","","","TC 13.01.26 - Check the display of the image in block 3 'home-erin' in the Promo Block","This test checks if the image in section 2 block 3 'home-erin' is correct
            in the Promo Block under header on the main page"
"skipped","Sat Aug 05 00:56:34 GMT 2023","Sat Aug 05 00:56:36 GMT 2023","1607","tests","test_main_page","TestMainPage","","","TC 06.01.02 - verify the card is interactive on hover","This test checks that the card is interactive"
"skipped","Sat Aug 05 00:48:52 GMT 2023","Sat Aug 05 00:48:52 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.44 - Check text on Subscribe Button is present in the DOM tree on each page specified in DATA_1","Checks if text on Subscribe Button is present in the DOM tree on each page specified in DATA_1"
